index,start_time,end_time,speaker,original_telugu,transliteration,Actors
744,"00:25:26,846","00:25:27,815",speaker_15,బాగానే ఉన్నావ్ కదమ్మా,baagaane unnaav kadhammaa,
745,"00:25:28,026","00:25:28,995",speaker_17,బానే ఏంటి ఆంటీ,baane yenti aantee,
746,"00:25:29,205","00:25:30,115",speaker_17,సూపర్ గా ఉంటాను.,soopar gaa untaanu.,
747,"00:25:30,326","00:25:31,326",speaker_17,అందుకే నా వెంట పడతారు,andhuke naa venta padathaaru,
748,"00:25:31,465","00:25:33,475",speaker_16,ఇలాంటి బట్టలు వేసుకుని తిరిగితే ఎవడికైనా తగులుకుందామనే,ilaanti battalu vesukuni thirigithe yevadikainaa thagulukundhaamane,
749,"00:25:33,685","00:25:34,035",speaker_16,అనిపిస్తుంది,anipisthundhi,
750,"00:25:34,425","00:25:34,975",speaker_17,ఏం చేయమంటారు,yem cheyamantaaru,
751,"00:25:35,546","00:25:36,795",speaker_17,చుడీదార్ లంగా ఓణి వేసుకుంటే,chudeedhaar langaa oni vesukunte,
752,"00:25:37,205","00:25:37,555",speaker_17,వెనకబడిపోయావ్,venakabadipoyaav,
753,"00:25:38,026","00:25:38,375",speaker_17,అంటారు.,antaaru.,
754,"00:25:38,625","00:25:39,495",speaker_17,మోడ్రన్ డ్రెస్ వేసుకుంటే,modran dres vesukunte,
755,"00:25:39,905","00:25:40,836",speaker_17,నా వెనక పడుతున్నారు.,naa venaka paduthunnaaru.,
756,"00:25:41,326","00:25:41,675",speaker_17,అవును,avunu,
757,"00:25:41,885","00:25:42,905",speaker_17,ఇతను మీ అబ్బాయా ఆంటీ,ithanu mee abbaayaa aantee,
758,"00:25:43,566","00:25:43,925",speaker_15,అవునమ్మా,avunammaa,
759,"00:25:44,145","00:25:45,165",speaker_17,మీరు ఈ ఊర్లోనే ఉంటారా,meeru ee oorlone untaaraa,
760,"00:25:45,286","00:25:45,635",speaker_16,అవును.,avunu.,
761,"00:25:45,965","00:25:46,145",speaker_16,యా,yaa,
762,"00:25:46,545","00:25:48,415",speaker_17,ఏం లేదు నువ్వు ఎప్పుడూ నా వెంట పడకపోతేనూ,yem ledhu nuvvu yeppudoo naa venta padakapothenoo,
763,"00:25:49,465","00:25:51,546",speaker_17,సిటీలో నా వెంట పడని మగవాడే లేడు ఆంటీ,siteelo naa venta padani magavaade ledu aantee,
764,"00:25:51,685","00:25:52,935",speaker_15,మా వాడు అలాంటి వాడు కాదమ్మా,maa vaadu alaanti vaadu kaadhammaa,
765,"00:25:53,716","00:25:54,986",speaker_17,ఊమ్ చూస్తేనే,oom choosthene,
766,"00:25:55,046","00:25:55,395",speaker_17,తెలుస్తుంది.,thelusthundhi.,
767,"00:25:56,125","00:25:56,475",speaker_17,ఆంటీ,aantee,
768,"00:25:56,806","00:25:58,635",speaker_17,పరిగెత్తి పరిగెత్తి నా calories అన్ని కరిగిపోయాయి,parigeththi parigeththi naa calories anni karigipoyaayi,
769,"00:25:59,006","00:26:00,775",speaker_17,కొంచెం బూస్ట్ హార్లిక్స్ లాంటిది ఏదైనా,konchem boosta్ haarliks laantidhi yedhainaa,
770,"00:26:01,046","00:26:02,615",speaker_15,ఊమ్ తెస్తాను ఊమ్,oom thesthaanu oom,
771,"00:26:04,125","00:26:06,506",speaker_17,ఊమ్ ఇల్లు చాలా బాగుంది కొత్తదా,oom illu chaalaa baagundhi koththadhaa,
772,"00:26:07,115","00:26:08,016",speaker_16,ఊమ్ ఏంటిది,oom yentidhi,
773,"00:26:08,066","00:26:08,625",speaker_16,అమ్మ వచ్చేస్తుంది,amma vachhesthundhi,
774,"00:26:08,685","00:26:09,285",speaker_17,అమ్మ వస్తుందన్న,amma vasthundhanna,
775,"00:26:09,526","00:26:11,775",speaker_17,భయం ఉంది కానీ నేను వస్తానన్న భయం లేదే,bhayam undhi kaanee nenu vasthaananna bhayam ledhe,
776,"00:26:12,246","00:26:13,076",speaker_17,అందుకే వచ్చా.,andhuke vachhaa.,
777,"00:26:13,486","00:26:15,475",speaker_17,నాలుగు రోజుల నుంచి కలవకుండా హ్యాండ్ ఇచ్చావుగా.,naalugu rojula nunchi kalavakundaa hyaand ichhaavugaa.,
778,"00:26:15,986","00:26:17,346",speaker_17,ఇక నుంచి రోజు వస్తా,ika nunchi roju vasthaa,
779,"00:26:17,486","00:26:18,526",speaker_16,ఏంట్రా వచ్చేది నువ్వు,yentraa vachhedhi nuvvu,
780,"00:26:19,556","00:26:20,105",speaker_15,ఏంట్రా అది,yentraa adhi,
781,"00:26:20,705","00:26:21,145",speaker_16,ఏం లేదమ్మా,yem ledhammaa,
782,"00:26:21,605","00:26:22,895",speaker_16,రేపు పొద్దున ఎవరైనా వెనకాల పడితే,repu podhdhuna yevarainaa venakaala padithe,
783,"00:26:23,066","00:26:24,336",speaker_16,ఆ self defense లు ఆ technique,aa self defense lu aa technique,
784,"00:26:25,046","00:26:26,525",speaker_16,లు ఎలా handle చేయాలో చెప్తున్నాను అర్థమైపోయిందా,lu yelaa handle cheyaalo chepthunnaanu arthamaipoyindhaa,
785,"00:26:26,915","00:26:27,015",speaker_17,ఆ,aa,
786,"00:26:26,945","00:26:27,786",speaker_16,నువ్వు అలా follow అయిపో అంతే,nuvvu alaa follow ayipo anthe,
787,"00:26:28,105","00:26:31,115",speaker_17,చాలా thanks ఆంటీ. ఆంటీ మీ అబ్బాయిని కొంచెం ఇంటి దగ్గర డ్రాప్ చేయమండ్రా,chaalaa thanks aantee. aantee mee abbaayini konchem inti dhaggara draap cheyamandraa,
788,"00:26:31,165","00:26:31,665",speaker_16,ఎవరు నేనా,yevaru nenaa,
789,"00:26:31,726","00:26:31,905",speaker_17,ఊ,oo,
790,"00:26:32,306","00:26:33,036",speaker_15,దింపేసి రారా,dhimpesi raaraa,
791,"00:26:33,786","00:26:33,986",speaker_17,చా,chaa,
792,"00:26:34,185","00:26:34,405",speaker_16,పద,padha,
793,"00:26:35,385","00:26:36,705",speaker_17,బాయ్ ఆంటీ thank you,baay aantee thank you,
794,"00:26:38,965","00:26:40,336",speaker_15,నా రెండో కొడుకు కూడా బతికుంటే,naa rendo koduku koodaa bathikunte,
795,"00:26:41,486","00:26:42,215",speaker_15,ఎంత బాగుండును,yentha baagundunu,
796,"00:26:50,655","00:26:51,336",speaker_16,Happy friendship,Happy friendship,
797,"00:26:51,385","00:26:51,995",speaker_16,day రా చారి,day raa chaari,
798,"00:26:52,185","00:26:53,995",speaker_13,ఊరుకోండి గురువు గారు నేను మీకు friend ఏమిటి,oorukondi guruvu gaaru nenu meeku friend yemiti,
799,"00:26:54,165","00:26:54,815",speaker_13,విడ్డూరం కాకపోతేను,viddooram kaakapothenu,
800,"00:26:55,125","00:26:56,035",speaker_16,ఇందులో విడ్డూరం ఏముందిరా,indhulo viddooram yemundhiraa,
801,"00:26:56,586","00:26:57,875",speaker_16,friendship కి age limit ఏం లేదే,friendship ki age limit yem ledhe,
802,"00:26:58,066","00:26:58,576",speaker_13,ఇది చెప్పడానికా,idhi cheppadaanikaa,
803,"00:26:58,996","00:26:59,875",speaker_13,అంత urgent గా రమ్మన్నారు,antha urgent gaa rammannaaru,
804,"00:27:00,145","00:27:00,536",speaker_16,కాదురా,kaadhuraa,
805,"00:27:01,786","00:27:03,395",speaker_16,ఎన్నాళ్ళ నుంచో నీ దగ్గర ఒక విషయం దాచాను,yennaalla nuncho nee dhaggara oka vishayam dhaachaanu,
806,"00:27:03,445","00:27:04,725",speaker_13,కొంపతీసి మిరప ఆమ్లం కారా ఏమిటి.,kompatheesi mirapa aamlam kaaraa yemiti.,
807,"00:27:05,226","00:27:07,486",speaker_13,ఆ పాత బస్తీ సలీం గారితో హలీం గురించి discuss చేసినప్పుడే నాకు,aa paatha basthee saleem gaaritho haleem gurinchi discuss chesinappude naaku,
808,"00:27:07,536","00:27:08,155",speaker_13,అనుమానం వచ్చింది సుమీ,anumaanam vachhindhi sumee,
809,"00:27:08,286","00:27:09,945",speaker_16,బా ఆపురా నీ అపరాధ పరిమాణాలు,baa aapuraa nee aparaadha parimaanaalu,
810,"00:27:10,086","00:27:10,435",speaker_16,నువ్వును.,nuvvunu.,
811,"00:27:12,125","00:27:13,175",speaker_16,నిన్ను ఒక విషయం అడగాలని ఉంది రా,ninnu oka vishayam adagaalani undhi raa,
812,"00:27:13,486","00:27:13,836",speaker_13,ఏమిటి,yemiti,
813,"00:27:14,006","00:27:14,955",speaker_16,నువ్వు ఎప్పుడైనా ఎవరినైనా,nuvvu yeppudainaa yevarinainaa,
814,"00:27:15,605","00:27:15,955",speaker_16,ప్రేమించావు,preminchaavu,
815,"00:27:16,125","00:27:16,225",speaker_16,రా,raa,
816,"00:27:17,445","00:27:18,536",speaker_13,ప్రేమా! నేనా!,premaa! nenaa!,
817,"00:27:18,586","00:27:19,945",speaker_13,మనం కూడా ప్రేమించవచ్చా గురువు గారు,manam koodaa preminchavachhaa guruvu gaaru,
818,"00:27:20,006","00:27:20,355",speaker_16,ఏం,yem,
819,"00:27:20,705","00:27:21,375",speaker_16,మనమెందుకు ప్రేమించకూడదు,manamendhuku preminchakoodadhu,
820,"00:27:21,776","00:27:22,755",speaker_13,అంటే చరిత్ర చూసుకుంటే,ante charithra choosukunte,
821,"00:27:23,486","00:27:24,195",speaker_13,"సలీము అనార్కలి,","saleemu anaarkali,",
822,"00:27:24,486","00:27:25,175",speaker_13,"రోమియో జూలియట్,","romiyo jooliyat,",
823,"00:27:25,425","00:27:28,395",speaker_13,కైలా మజ్ను ఎంత సేపు వాళ్ళే ఉన్నారు కానీ మన వాళ్ళు ప్రేమించినట్టు,kailaa majnu yentha sepu vaalle unnaaru kaanee mana vaallu preminchinattu,
824,"00:27:28,605","00:27:29,526",speaker_13,ఎక్కడా దాఖలాలు లేదే,yekkadaa dhaakhalaalu ledhe,
825,"00:27:29,925","00:27:30,275",speaker_16,చరిత్రదే,charithradhe,
826,"00:27:30,425","00:27:31,336",speaker_16,ఉంది రా చింపేస్తే,undhi raa chimpesthe,
827,"00:27:31,506","00:27:31,855",speaker_16,చిరిగిపోతుంది.,chirigipothundhi.,
828,"00:27:33,266","00:27:34,605",speaker_16,కానీ ప్రేమ అలా కాదు రా,kaanee prema alaa kaadhu raa,
829,"00:27:34,665","00:27:36,715",speaker_13,ప్రేమ ప్రేమ ప్రేమ అంటున్నారు కొంపతీసి మీరేమైనా.,prema prema prema antunnaaru kompatheesi meeremainaa.,
830,"00:27:39,346","00:27:39,915",speaker_13,ఏమిటి సిగ్గుపడుతున్నారా,yemiti siggupaduthunnaaraa,
831,"00:27:43,156","00:27:43,905",speaker_16,వీడి మొహానికి,veedi mohaaniki,
832,"00:27:43,965","00:27:44,535",speaker_16,సిగ్గు కూడాను,siggu koodaanu,
833,"00:27:44,885","00:27:45,235",speaker_13,ఏమండోయ్,yemandoy,
834,"00:27:45,865","00:27:48,115",speaker_13,మీరో మీరు సిగ్గుపడటం మాని ఆ అమ్మాయి ఎవరో చెప్పండి,meero meeru siggupadatam maani aa ammaayi yevaro cheppandi,
835,"00:27:48,326","00:27:49,905",speaker_16,మన రాజమండ్రి గణపతి శాస్త్రి లేడు,mana raajamandri ganapathi shaastha్ri ledu,
836,"00:27:50,716","00:27:51,276",speaker_13,లేడుగా పోయిన,ledugaa poyina,
837,"00:27:51,326","00:27:52,415",speaker_13,పుష్కరాలకి మనిషిగా మునిగి,pushkaraalaki manishigaa munigi,
838,"00:27:52,625","00:27:53,295",speaker_13,శవంగా తేలాడటగా,shavangaa thelaadatagaa,
839,"00:27:53,806","00:27:54,336",speaker_16,ఆ శవానికి,aa shavaaniki,
840,"00:27:54,465","00:27:55,115",speaker_16,పిండం పెడుతూనే,pindam peduthoone,
841,"00:27:55,605","00:27:56,695",speaker_16,వాళ్ళ పెద్దమ్మాయి శశికళకి,vaalla pedhdhammaayi shashikalaki,
842,"00:27:56,885","00:27:57,566",speaker_16,బీడ్ ఏసా,beed yesaa,
843,"00:27:57,625","00:27:58,495",speaker_13,ఏమిటి మంత్రాలు చదువుతున్నా,yemiti manthraalu chadhuvuthunnaa,
844,"00:27:58,895","00:27:59,975",speaker_16,నూరు మంత్రాలు చదువుతుంటే,nooru manthraalu chadhuvuthunte,
845,"00:28:00,526","00:28:01,695",speaker_16,కాళీగా ఏం చేస్తాయి రా.,kaaleegaa yem chesthaayi raa.,
846,"00:28:02,086","00:28:02,465",speaker_16,ఏసా,yesaa,
847,"00:28:03,266","00:28:03,935",speaker_16,కానీ నా bad luck,kaanee naa bad luck,
848,"00:28:04,705","00:28:05,775",speaker_16,నా ప్రేమను చెప్పే లోపే,naa premanu cheppe lope,
849,"00:28:06,125","00:28:06,836",speaker_16,దానికి పెళ్లి అయిపోయింది.,dhaaniki pelli ayipoyindhi.,
850,"00:28:07,586","00:28:08,875",speaker_16,అదే పెళ్ళిలో వాడి రెండో కూతురు,adhe pellilo vaadi rendo koothuru,
851,"00:28:09,046","00:28:09,875",speaker_16,లక్ష్మీకళను చూశా,laksha్meekalanu chooshaa,
852,"00:28:10,405","00:28:10,995",speaker_16,just average.,just average.,
853,"00:28:11,965","00:28:13,836",speaker_16,అందుకే దగ్గరుండి ఏదో సంబంధం చూసి పెళ్లి చేశా.,andhuke dhaggarundi yedho sambandham choosi pelli cheshaa.,
854,"00:28:15,266","00:28:16,076",speaker_16,కానీ మూడోది,kaanee moododhi,
855,"00:28:16,286","00:28:16,635",speaker_16,చంద్రకళ,chandhrakala,
856,"00:28:16,865","00:28:17,596",speaker_16,ఉంటుంది రా,untundhi raa,
857,"00:28:17,786","00:28:19,425",speaker_13,ఇంకా అది కూడా miss అయితే మీకు మిగిలేది తల్లే,inkaa adhi koodaa miss ayithe meeku migiledhi thalle,
858,"00:28:20,185","00:28:21,375",speaker_16,ఆ tension నాకు ఉంది రోయ్.,aa tension naaku undhi roy.,
859,"00:28:21,826","00:28:24,115",speaker_16,అందుకే సంవత్సరం క్రితం తల్లి కూతుళ్ళు ఇద్దరినీ సనత్ నగర్ shift,andhuke samvathsaram kritham thalli koothullu idhdharinee sanath nagar shift,
860,"00:28:24,165","00:28:24,515",speaker_16,చేశా.,cheshaa.,
861,"00:28:24,806","00:28:25,155",speaker_16,ఒరేయ్,orey,
862,"00:28:25,746","00:28:27,055",speaker_16,చంద్రకళకి నిన్ను పరిచయం చేస్తాను.,chandhrakalaki ninnu parichayam chesthaanu.,
863,"00:28:27,645","00:28:28,975",speaker_16,నా గురించి నేను చెప్పుకోలేని విషయాలు,naa gurinchi nenu cheppukoleni vishayaalu,
864,"00:28:29,165","00:28:30,276",speaker_16,నువ్వు కొంచెం గట్టిగా చెప్పాలి రా,nuvvu konchem gattigaa cheppaali raa,
